line,label
Which didn’t exactly answer my question.,1
"tall woman in a white dress, her dark hair braided over her shoulder.",1
The tunnel opened up onto a large room. A blazing light hit us. Once my,1
Chiron cleared his throat. “First things first. We need a quest. Someone,1
"lowest branch of the pine tree, the Golden Fleece shimmered, its magic",1
"There was a cry from the arena floor, and I jumped back as the centaur",1
"handle to lock it, but I doubted it would keep them long.",1
She picked up a tuba and threw it at me. Rachel and I ducked. The tuba,1
"“I don’t know, Percy. It is most disturbing.”",1
“That’s a hellhound!” I shouted.,1
Then he and Grover disappeared through the tunnel of tree roots and were,1
"“I don’t know,” I admitted. “Honestly.”",1
"it is being used. They sense me coming, and they disappear. I send my",1
"“Get the animals on your side, and they’ll help you. Once Geryon gets",1
"I started to say, “How did you know—”",1
* * *,0
"“We must be close to Daedalus’s workshop,” she said. “Get some rest,",1
I don’t say what’s right or wrong—then I promised you an answer to your,1
* * *,0
other campers carrying torches.,1
"day before that, there was a beautiful view of Lake Michigan. But it keeps",1
* * *,0
"black pupils, like eyes formed out of clay.",1
“The king loved it!” Perdix said. “He said I might be even smarter than,1
smell of cinnamon and juniper.,1
"told me the whole story. She’s worried sick, you know.”",1
I OPEN A COFFIN,0
clump of red fabric lying on the ground. It was a Rasta cap: the one Grover,1
time in a microwave.,1
ever met!” And she stormed out of the room.,1
maybe?”,1
"of nightmares. We were marched down the tunnel, flanked by dracaenae,",1
"“Oh, joy.” Grover’s lower lip quivered. “That makes me feel much",1
"Geryon threw his barbecue fork, and it thudded into the wall right next to",1
of sandwiches and pitchers of lemonade.,1
We peeked over the cauldron. In the center of the platform stood four sea,1
the sounds of dragging footsteps and heavy breathing echoed down the,1
“Put on your brave face!” Tyson said.,1
been.”,1
all of us are the subject of terrible prophecies.”,1
answer was there all the time.,1
"who will return from the dead. It is I, as soon as I slay the inventor!”",1
The guards moved aside. Behind them stood a tall man in white robes. He,1
"I didn’t answer. She had a point. Last winter, after Annabeth and I had",1
Animals lounged around it—but they were animals that shouldn’t have been,1
the wrong things. They stop looking at the big picture and start being selfish.,1
"behind it. The rest of us followed, not quite as anxious.",1
"He was dressed like a New York City doorman: a long black overcoat,",1
"explained. “It seems he had the same idea, to come help, but he was lost.",1
"“Indeed.” Hera stared at the fading mosaics of the Olympians. “You see,",1
Annabeth shook her head. “They keep talking about fusing metals. I,1
She picked up a stone and skipped it across the lake. “Something Clarisse,1
"guessing from your expression…Well, you’ve had a rough time.”",1
sweeping the floor.,1
“You don’t see it?” Rachel asked. “Look at the floor.”,1
first.”,1
had no idea what he was saying. He might’ve been gargling.,1
"Tyson stifled a belch. “Yes, nice lady.”",1
"began crumbling into sand, until all that was left were three cooking aprons",1
were trapped. Hopelessly outnumbered.,1
listen to him.”,1
dear. I am proud of you.”,1
demand.”,1
"“Shh,” said Grover. “Listen.”",1
"Before dinner I stopped by the sword arena. Sure enough, Mrs. O’Leary",1
shelves neatly stacked with jars of fruit preserves. Dried herbs hung from the,1
She nodded. “My school took a field trip here. It’s like a museum.”,1
sons of Kronos. It is a good strong number that stands against many dangers.,1
He grabbed two bars on our cell door and bent them wide enough for even,1
"feet in the river, and smiled. “I hope you find a way to rescue your friends.”",1
"mismatched legs, red eyes, fangs, and flaming hair.",1
"I let it drop. I figured he was just trying to hide how scared he was, and I",1
“Impossible! You are all liars! Nature-destroyers!”,1
"with Kelli and the giant in back, just in case we tried to run for it. Nobody",1
"nailed her in the chest with the pole, pushing her back into the wall. She",1
"Hephaestus. You will have to pass through the ranch, I imagine. But keep",1
"images of the Titans who’d ruled before the gods. At the end of the room,",1
"We ran until we were exhausted. Rachel steered us away from traps, but",1
"The idea made me shudder. “Well, good luck.”",1
on a rock ridge that circled the cavern. A network of metal bridges spanned,1
"“You want us to find out who it is,” I said.",1
of metal pipes. I could see trees and blue sky.,1
"“And the smell of death,” Nico added, which made me feel a whole lot",1
but Ethan Nakamura wasn’t giving me much choice.,1
"shield with the arm still attached and shook it like a Frisbee. “Wait, Mr. D is",1
cotton sheets. The cave was divided into sections by white silk curtains.,1
threw money at the tarp on the sidewalk.,1
"“A favor I have not yet granted,” Antaeus growled. “I want",1
of rough tree bark.,1
others were making ducky and doggie shadow puppets against the wall.,1
"“Make sure you bubble each answer clearly and stay inside the circle,” the",1
"right there, Jackson! Next to the grizzly bear!”",1
"“Bad,” Tyson summed up.",1
“What hearing?”,1
but to actually become one…to merge the divine form with the mortal. I,1
"and washed his face. “This pit goes straight to Tartarus,” he murmured. “I",1
"senses and want to fly somewhere, just give a whistle. Ole Blackjack and his",1
"monster? Did she trap heroes and kill them? But if she was evil, why was I",1
"“It’s not so easy, stupid,” Clarisse growled. “We tried that at the entrance",1
Ethan collapsed on the floor. “You people are crazy.” He pulled off his,1
his life went bad because of it. Was that fair?” The god shrugged. “I don’t,1
"way, way down. The Labyrinth is right under the surface of the mortal world,",1
* * *,0
"“Nice that they trust me so much,” I shined my flashlight across the",1
position of great honor.”,1
"“Uh, yes, sir, please,” Annabeth said.",1
"“Very well,” Chiron turned to Annabeth. “My dear, it’s your time to visit",1
and it had not been a happy time. He’d tried to kill pretty much everyone I,1
"“One at a time,” Nico commanded.",1
"“We know you, Annabeth,” the left face said. “We know what you",1
"“Percy Jackson,” the god said. “I know what you have seen today. I know",1
He howled and made another grab for me. He caught a chain and tried to,1
delivered the news about Pan.,1
Promise not to kill me if I put my sword away?”,1
"Experimentally, I flapped my arms once. I arced into the sky, the wind",1
stand our ground for more than a few seconds.,1
"“So you want me to guide you,” she said. “Through a place I’ve never",1
"The water shimmered. Nico appeared, but he was no longer in the",1
“None of us know how to fly!” Nico protested.,1
"I saw blue sky and trees above me. I heard a fountain gurgling, and",1
"Then somebody behind me said, “Oh, my.”",1
Tyson nodded thoughtfully. “The god of dead people.”,1
"“Hephaestus comes here from time to time,” Eurytion said. “Studies the",1
"“We’ve got to get to Daedalus first,” I said, “and convince him not to.”",1
"“It’ll be fine,” Icarus said, as his father finished the right wing. “Help me",1
"you’re right…” she stared at the flashlight beam, casting a dim circle on the",1
marshy pond when Annabeth tensed. “This is where we stopped looking.”,1
“What are your goals?” Annabeth asked.,1
"“I feared as much,” Chiron said. “We must hurry.  Hopefully you have",1
"ride (or was it a goatyback ride?). the big guy made it across in three swings,",1
"He patted Aelia’s shoulder, then blessed her and her sisters. He looked",1
Western Civilization. I want to be just like him when I grow up!,1
Daedalus’s workshop.”,1
"“Mmm,” Kelli said. “That should be interesting. I would hate to see your",1
"Tyson strained, pushing with all his immense strength, but the snake",1
"“Too slow,” the old man muttered. “I am too slow.”",1
"fluttered outside the tent. Our security chief, Argus, stood guard at the door.",1
"“Plus, you’re too cheap to have them cleaned,” Eurytion mumbled from",1
"“Of course,” he said. “I’ve been almost everywhere. Even here.”",1
demigod. Please.”,1
it…those are two different things. I’m sure your mother Athena would,1
The satyrs and dryads worked to repair the damage to the woods.,1
"“Because there’s an entrance like that in the hotel basement, where we",1
"“It hasn’t been used in a long time,” Annabeth said.",1
quick.”,1
We walked down to a place called the Java Moose on West 43rd. Rachel,1
with a bronze shield—BONG! BONG! BONG!,1
“No! He let you die! He’s not your friend.”,1
bronze manhole cover.,1
"work, even though it was a sunny day.",1
"“No,” Rachel said nervously. “Not at all.”",1
The monster Kampê towered above him. Her snakes hissed around her,1
"The small part of my brain that wasn’t engulfed in panic heard her, and",1
not. She’d changed into a ratty Museum of Modern Art T-shirt and her,1
job interview—her best blue dress and high-heeled shoes.,1
"disappeared, and I had a feeling whatever was in them had been emptied into",1
I put out my hand. He shook reluctantly. His hand was as cold as ice.,1
"animal, bronze, and ghost! We exist to feed on the blood of young men.",1
"to a pulp the first time we met, I suppose I won’t have to do it now.”",1
Then a silvery light flickered in the trees—a spirit that seemed brighter,1
"centurions, Napoleonic cavalry on skeletal horses. As one, they drew their",1
intently. His eyes never left my face. His expression didn’t change the whole,1
came to a room the size of a gymnasium with old marble columns holding,1
"years or so, they allow a hero to wash up on my shores, someone who needs",1
Nico shook his head. “That’s impossible.”,1
"around the edges and the black cloth was faded, like he’d been wearing it a",1
followed. Grover had a cudgel in his hand and Juniper held a stick—like an,1
chest. “Get back.”,1
"bad person. He doesn’t know what’s going on, but the school is pressuring",1
"“Such a pretty little blade,” she said. “What a shame it stands between",1
"I turned and saw my friends—Rachel, Annabeth, and Nico—spiraling",1
"“Time is faster in the Labyrinth,” Grover reminded me. “The first time",1
"comprehend what I was seeing. Mortal legs, dressed in gray pants. A white",1
“But how will we get the thread?”,1
"punished. Cursed, you might say.”",1
Clang.,1
"I looked around at the carnage in the clearing, and the weary faces of my",1
"entrance, smiling in a not-very-friendly way. My hand crept instinctively",1
"“There,” Rachel said.",1
"smoke and heat and channeling it through a pipe into the floor, next to a big",1
down the road. The seats were leather. There was plenty of legroom. The,1
"Grover, but I didn’t see him. Finally I wandered into the sword arena, where",1
"“Indeed. The battle came first to me, Percy. In fact, I cannot stay long.",1
"gonna be crazy enough to go in no maze, boss. Are ya? You’ll end up in the",1
"I stared at her as if she’d just said I need to eat a large, smelly boot.",1
figure out which way to charge.,1
Kelli laughed. “You will taste wonderful!”,1
We walked down into the valley and found the summer session in full,1
"“Hephaestus,” I said, “what’s going on? Is Annabeth—”",1
"stand a chance—an unearthly shriek echoed out of the Labyrinth, a sound I",1
"blushed. “I mean…just because, you know. You owe me too many favors.",1
pushed it into a small room and we dashed through behind it.,1
along?”,1
* * *,0
rolling away.,1
"“You believed in him. Without Briares, we never would’ve taken down",1
dangerous—”,1
me so fiercely she nearly cracked my ribs. The other campers fell silent.,1
swallow us.,1
straggling back through the Labyrinth again.,1
I couldn’t hurt him as long as he was touching the ground.,1
"“And I told you, boy. Looking for Daedalus is a waste of time. He won’t",1
"going. And use all the means at your disposal, however common they may",1
“Yes!”,1
"“I want a second opinion!” Nico snapped his fingers, and the digging",1
"“Sir, is it true that the larger the group—”",1
"Tyson’s, and smaller ones—goat hooves—leading off to the left.",1
TRIPLE G RANCH,1
"Your pretty little camp in flames, Kelli had said. Your friends made slaves",1
"“Rest,” she ordered. And I fell asleep to the sound of the fountains and the",1
“But—”,1
"“No,” Rachel murmured. “It’s real. We’re really in Colorado.”",1
entire corridor.,1
older than when I’d last seen him. He was stooped and his hands were,1
wonder—”,1
cloud of poison. Just being near the thing was like standing in an acid fog.,1
"Minos tried to sit up, but Aelia’s sisters pushed him back into the water.",1
"his tongue, and he didn’t like to show that off.",1
you live at the winter solstice. I hope I voted correctly.”,1
"at least hear evidence first, so we told everyone what had happened in the",1
“So what do we do?”,1
body trembled like he was freezing to death.,1
"half formed, a monster so old it was from the beginning of time, before",1
"“Roman,” Annabeth said. “Those mosaics area bout two thousand years",1
"Move back, I wanted to tell him. But my voice didn’t work.",1
A branch snapped in the woods. Dry leaves rustled. Something large was,1
The skeletons collapsed into piles of bones.,1
But you must overcome the anger. And stop blaming Percy for my choices.,1
Pan…Pan’s death—”,1
"She stepped into the cabin, did a quick twirl, then raised her eyebrows at me.",1
"to the national parks, which ones would search out the last wild places,",1
"“Because anybody who can make something like the Labyrinth, Percy?",1
There it was again. Luke. She couldn’t even say his name without opening,1
swayed to support the rise of my father.”,1
"Geryon waved his hand. “Gold is gold, darling. And you haven’t tasted",1
through a set of bars above my head. We were under a steel grate made out,1
Nico shook his head. “That’s harder. They’re not humans or half-bloods.,1
wrestling since the first pankration!”,1
Sobbing. And it was coming from below me.,1
"night, and I knew what we had to do.",1
"pulled out the sword, and tossed it behind him. More snad poured from the",1
while he babbled about the Labyrinth. “Is he dead?”,1
"up his shoulder like it was a ladder, placing my shoe on his head. He did the",1
"“I—I know who you are,” Annabeth said.",1
"getting. I’d never been scared in the forest before, though I knew there were",1
He turned toward the dais. “I renounce the gods! What have they ever,1
"sounded kind of impressed, despite the horrible things Daedalus had done.",1
intoxicating smell.,1
"Nico nodded. “Minos wanted to boil him in cheese fondue for an eternity,",1
empousa cheerleader from my freshman orientation.,1
"“I will treat them with respect,” Nico said.",1
Just then Tammi and Kelli stepped into the band room. The doors,1
"him before, Percy. I did!”",1
"told me about your first trip to the Princess Andromeda, the first time you",1
"“I have to leave,” Grover said miserably. “Juniper’s waiting for me. It’s a",1
"plenty of naiads at camp, and they’d never done much more than giggle and",1
"“I see,” my mom said, and I wondered if she could see through more than",1
"frightened tourists, followed by…I don’t know what they saw through the",1
Yes! The horse said. Come inside! Eat you! Tasty half-blood!,1
you’d get something like what I was looking at.,1
Theseus’s eyes were lifeless as glass. “Do not try. It is madness.”,1
Annabeth gripped my arm. “It’s not a room. It’s a corridor.”,1
cartwheel.,1
"A bar lowered across the doors with a fatal BOOM, and I woke in a cold",1
his weight around.,1
broken… Ow! …broken legs.,1
go again?”,1
The tallest one snarled. “What do we have here? A son of Poseidon?”,1
"“A vampire, you say?” Kelli laughed. “That silly legend was based on us,",1
"Eurytion shrugged. “Hundred years? He’s not one of those fast re-formers,",1
"“Well!” my mom interrupted. “Um, we’re so glad you could drop by. Paul,",1
“Did he now?”,1
"of energy, but this kind of energy wasn’t scary like the blue power I’d seen",1
WE STEAL SOME SLIGHTLY,0
"goal was to get my sword. It wasn’t much of an advantage, but it was all I",1
“Percy!” he bellowed. He dropped his broom and ran at me. If you’ve,1
"So I was still awake around midnight, staring at the bunk bed mattress",1
The elder demons got over their surprise quickly. There were four ramps,1
"hundred-mile radius. While no deaths have been reported, minor injuries",1
crash. Rachel scrambled out of the way. I put myself between her and the,1
“Yay!” he said. “Now we can eat peanut butter sandwiches and ride fish,1
against him. She wasn’t imprisoned.”,1
Demeter kids could whip up.,1
"“I want to see Cyclopes,” Briares agreed. “I don’t want to be lonely",1
"“Abraham Lincoln, but—”",1
"grease. He was bent over a table, working on some kind of long metal",1
answered me.”,1
"okay?), I always figured she lived in the Hoover Dam area, since that’s",1
"“We have to find them,” Annabeth insisted. “They’re our friends.”",1
collar of his shirt. At the base of his neck was the mark I’d seen before—the,1
“You.” Luke’s voice sounded a little shaky. “I told you to stay on,1
"I backed away, hoping Clarisse hadn’t seen me. I listened for her to come",1
"Our mother, Athena, makes sure I never forget that.” He tugged back the",1
has them.”,1
"would’ve been pretty, but her hair was tied back in a tight bun and she wore",1
No guards. Nothing.,1
"leave, I will never see you again.”",1
* * *,0
want?”,1
"Well, their faces were dogs, anyway, with black snouts, brown eyes, and",1
"I thought about the old man I’d seen in my dreams. He’d looked so frail, it",1
“Because your father was Atlas.”,1
“Your half brother.”,1
"As we were pouring punch, he said, “I hear your mom signed you up for",1
"IS GOOD, WE’RE ALL FAMILY, and a bunch of other happy slogans that",1
“I guess.”,1
“This is so wrong!” Annabeth said. “The workshop should be in the oldest,1
of the hill.,1
make sure no one was listening. “Nico is a son of Hades.”,1
* * *,0
"“I cannot,” Briares moaned. “Kampê is back! The Titans will rise and",1
"“He’s at camp,” she said. “We’ll see him today.”",1
"“I have to prove myself,” Ethan told me. “Only way to join up.”",1
"Hera. You met her, didn’t you? She’ll smile to your face and talk about how",1
The next field was ringed in barbed wire. The whole area was crawling,1
“You mean the cheerleaders?”,1
"Finally Beckendorf put his huge hands on the table. “Back up a sec,",1
about it.”,1
"“You have been chasing your prey ten years, my lord?” Aelia asked,",1
accept my offer of companionship for more than a little while. They send me,1
swords. But then…we got close to here. Grover was excited. He ran. Then,1
I was feeling good. It was almost like a normal day at camp. Then dinner,1
looked pale and sweaty from his struggle with Minos. The wings grafted,1
“Why not?” This time Annabeth didn’t sound as sarcastic. Having trouble,1
"tank. We could use that. Cyclops boy, fetch my ice chest from the kitchen. I",1
"of panic, I wondered what happened to Riptide, but I felt my pocket and",1
"“Weapons,” he insisted. “And then we will see how you die. Will you",1
waddled along pretty well. Thank the gods there was a door in the tunnel,1
"Chiron, Quintus, and Mrs. O’Leary stood with the other campers who’d",1
"“I’m thinking this is not Roman,” I said helpfully.",1
"When I landed, the camp seemed deserted. It was late afternoon, but the",1
"was part of Chris’s hallucination, but…son of Poseidon? Chris had been",1
didn’t want you to know. I’m sorry. I shouldn’t have said anything.”,1
"He studied Annabeth and me. “Half-bloods,” he grunted. “Could be",1
We hit the wharf just as a tour boat was unloading. The new group of,1
Big House.,1
were two green sword points sticking through the cracks.,1
"“I’m a half-blood,” I said. “I’m half human.”",1
a seal’s bark and a dog’s growl. There were other sounds too—like an old-,1
She had almond eyes and caramel-color hair braided over one shoulder.,1
those flesh-eating horses. Might just sign up for the next rodeo.”,1
Annabeth’s frightened face and the mossy stone walls on either side of us.,1
Her Laistrygonian captor clamped his hand over her mouth. His mother is,1
wall were several sets of bronze and silver wings.,1
"before Luke does. If Daedalus is alive, we convince him to help us, not Luke.",1
"“I’ll do it!” I said. “If I fail, you get all of us. Trade us all to Luke for",1
Daedalus’s workshop made him uncomfortable. “Don’t know where it is.,1
"center of the dirt floor was a rectangular pit, like a grave.",1
"“I’ll see you soon enough, Perseus Jackson,” said the right face. “But for",1
drew Riptide and sawed off the chain next to me.,1
"The three-bodied man winked. “I make it my business to keep informed,",1
"feathers, which twirled away from him like a flock of frightened birds.",1
"Luke closed his eyes as if collecting his thoughts. “My lord, perhaps it is",1
get destroyed so easily. If she really was destroyed.,1
"Annabeth wasn’t anxious to follow, but we didn’t have much choice. We",1
him a bronze mummy.,1
Annabeth scowled. Together we walked inside.,1
"“I thought we should wait,” she admitted.",1
"“Yeah,” Grover muttered. “We would’ve won, but a Cyclops sat on me.”",1
"“Well, yes.”",1
"I stepped away from Annabeth. “We were just looking at maps,” I said",1
imprisoned him in Tartarus for thousands of years. How would you feel?”,1
"Reluctantly, he sheathed his sword. “If you come near me, Percy, I’ll",1
luck.”,1
but I knew she still liked him. When we’d fought Luke on Mount Tamalpais,1
"His twin brother, Pollux, tried to say a few words, but he choked up and just",1
"proper flipper hygiene, and finally it was over.",1
The old man’s eyes shone. It was obvious he loved his son more than,1
I set an uneaten slice of blue cake on my dresser. Then I took off my,1
"“No, my boy,” Daedalus said sharply. “You are naïve. Such a thing is",1
they must stop waiting for me to save them. I cannot. The only salvation you,1
She nodded slowly. “It sounds very dangerous. But it might work.”,1
"As we sprinted for the cellblocks, the last thing I saw was Tyson picking",1
myself in that mountain. I’d released so much energy I’d almost vaporized,1
“You were trying to help us?”,1
“And what did Luke say they would do when Kronos had risen,1
"would ignore you. But Luke…he doesn’t care. He’ll use mortals, demigods,",1
“Just tell me!”,1
“It’s going to eat you!” Grover yelled at Tyson.,1
"“Just to the campfire,” he said. “I was beginning to feel better, so I",1
"“You will be in teams of two,” Quintus announced. When everybody",1
"My mom threw me a small party at our apartment. Paul Blofis came over,",1
"wolf and a tiger, a huge rodent like the mother of all guinea pigs, and",1
bare hands. But worse things await you in the maze. Do you really believe,1
lord. With the prisoner.”,1
chanting. I’ve only come to protect you from these liars who would deceive,1
faced Geryon. I let your arrow fly straight. I sent you to Calypso’s island. I,1
glee and rushed forward.,1
normal and happen to all young monsters.,1
"This is Percy, son of Poseidon. Grover the satyr. Tyson the—”",1
recognized it—a McDonald’s Happy Meal.,1
"because he had eyes all over his body, including—so I’d heard—at the tip of",1
“How?” Annabeth asked.,1
* * *,0
"“We’re leaving, Minos,” the old man said.",1
"automatons to investigate, but they do not return. Something…ancient is",1
“Nah. They asked me a lot of questions about you. I played dumb.”,1
"It seemed like a pretty lonely way to live. Plus, I didn’t exactly trust the",1
"“Are—are you healed yet, my brave one? Do you think you’ll be ready to",1
I stared at the blank bronze screen. Half a million people evacuated?,1
"a million times, but…",1
friends apart. It’ll be fun!’”,1
"On the bed lay an old satyr. He watched us as we approached, his eyes as",1
"“Well, well,” the king said with a cruel smile. “Going somewhere?”",1
Sulfurous mist seeped out of the ground. Shadows thickened into human,1
"clear water sprayed into the air. A marble table appeared, laden with platters",1
something. Chiron cantered up to the front and stood next to them. I,1
“What?” Annabeth shrieked. “No! I’m not leaving you.”,1
"Sphinx said. “If you have to erase, erase completely or the machine will not",1
"sunken ship. Then about one mile east, past the mermaid graveyard, you will",1
“Who were you talking to?” My voice sounded like a frog that had spent,1
"“You don’t know how hard it’s been,” she said. “For years I thought I was",1
"“I do not think so, my boy. I would sense if he were drawing near. No",1
“The others?” Annabeth gasped. “You mean Chris Rodriguez? That was,1
"I tensed, but the man on the throne just smiled at his daughters. “I can’t",1
“One way to find out. You said you’re not afraid.” I turned to Eurytion.,1
shield/wristwatch Tyson had made for me was on my wrist.,1
me. I did my best to stare him down.,1
"“I saw Kronos,” I said, still stunned by the fact. “I looked straight into his",1
"“I told you,” he said sadly. “I always—” His face morphed to confusion.",1
She pointed toward the edge of the clearing. “In the juniper. Duh.”,1
"“But first,” I said, “we’ve gotta worry about inspection. We should…”",1
got a lot to talk about.”,1
* * *,0
in a battered heap.,1
best birthday present I ever got. Then my mom called from the living room.,1
"There was smoke curling off his black clothes. His fingers were clenched,",1
"being in two life-or-death situations together, I couldn’t just call her nobody.",1
The old man’s face was a mask. He did not move from his spot.,1
"“Back home,” I said, “my mom always wanted a garden.”",1
"playing Get the Greek. By sunset, Quintus hadn’t even broken a sweat,",1
around the country with Thalia and Luke. Once she’d saved them from the,1
"loomed, just like I’d seen in my dreams. It reminded me of an oversized",1
“Down the hall with the bad sounds?” Tyson said. Even he looked,1
"He pressed me hard, not giving me time for any more questions.",1
"He slung a leather satchel off his back, unzipped it, and produced a sleek",1
before Kampê returned. But I couldn’t just leave him here. Tyson would cry,1
“How do we know when it’s morning?” Grover asked.,1
"“You heard me,” Eurytion grumbled. “You keep sending me out to do",1
wildfire would erupt in his whiskers then die out. His hands were the size of,1
I lost hope when I saw the horses’ teeth.,1
“Yes…the string. I told Luke that the eyes of a clear-sighted mortal are,1
"“Run, little hero,” he laughed. “Run!”",1
you should hear.” I told him how the tree nymph had seen Quintus poking,1
"braided white beard— kind of like Father Time, if Father Time went redneck",1
“But how do we get there?” Annabeth asked. “That’s my wish. I want a,1
"“I need time to think.” His eyes wouldn’t meet mine, but I could tell from",1
"MAIMING, OR EXCRUCIATINGLY PAINFUL DEATHS.",1
"“No time,” Rachel said. “Too many coming!”",1
"I swallowed. One, we could take. Two, with a little luck. Three? Doubtful.",1
"The right face smiled. “You’re in charge now, my dear. All the decisions",1
And just like that he turned to mist and was swept out the window on a,1
way to navigate the Labyrinth.”,1
"how many times he’d sat here, waiting for heroes that never came back.",1
“Don’t mention it.”,1
shouldn’t even try.,1
watched until his enormous head disappeared under the waves.,1
the weird half-formed faces around her waist and roared.,1
My stomach clenched. “Quintus? When?”,1
keeping watch.,1
"“Percy, don’t,” Rachel said. “Don’t go up there alone.”",1
Annabeth was doing one last check on her supply pack. When Tyson and,1
Geryon smiled. “I’m sure. Minos likes to disappear when things,1
"toward us. Next to him was someone else—a familiar giant, much taller than",1
"The bad news: the fight was still going on all around us, and I let myself",1
"“Or trapped ourselves,” Grover said.",1
“How come she has demigod children?”,1
"“Saying good-bye,” he said hoarsely.",1
there it was. A couple of horses came over to check it out. One put his,1
even know the Big House had a basement. I peered inside and saw two,1
bristling at the business end.,1
"tossed a silver key from hand to hand. Choose, he whispered to the old",1
to do. I had to stop Kronos from rising. This might be my only chance.,1
"“Indeed,” Chiron said. “Daedalus was the world’s greatest inventor. He",1
better.”,1
"I didn’t want to say it, but I was also hoping that maybe, just maybe, we",1
The other girl stepped uncomfortably close to me. I studied the stitching,1
"trees made it feel like midnight. It was cold, too, even in summer. Annabeth",1
"downward into the lava. Fire and water collided, superheated steam, and I",1
"with flowers, but now it was all dirt, waiting for something new. It was a",1
Especially for Grover.”,1
"“Oh, please.” Hera waved her hand dismissively. “The son of Hades said",1
The river gurgled along cheerfully. A snake slid through the water and,1
"“Never heard of him,” Geryon said. “Now, over here are my prize stables!",1
There were too many good-byes.,1
"“Aww,” Kelli sympathized, running a finger down his arm. “You find it",1
Together we leaped into the monster’s path. Kampê hissed and sliced at,1
"with a bunch of gears and levers and a big Greek letter Ȇta on the side, the",1
very dangerous. She had some close calls. I researched everything I could,1
roared their approval.,1
"myths. I’d heard the name before, but…I couldn’t remember. Was she a",1
"ceiling: rosemary, thyme, and a bunch of other stuff. My mother could’ve",1
careful. Promise me you’ll be safe.”,1
for eternity!”,1
"green fields, forest, shiny white Greek buildings. The four-story farmhouse",1
"about. Oh, my dad is the all-powerful evil Titan lord who wants to destroy",1
"For better or worse, we were back in the Labyrinth.",1
"This time, we weren’t alone.",1
"And with that, the bronze threads wrapped around Minos’s face, making",1
"Together we charged, dodged the monster’s slashes, got inside her guard,",1
“What’s this ‘other way’?” I asked Annabeth. “The thing Clarisse,1
"I shuddered. Despite all the run-ins I’d had with Clarisse, I felt horrible",1
Wrong.,1
"Or maybe not used to it, but…” I shifted uncomfortably. “What about you?",1
flowers in the garden and talk to songbirds and walk on the beach under,1
"mouthful of dirt. Tyson picked up a boulder and threw it at the monster,",1
"Annabeth took a deep breath, then forged ahead.",1
He left me alone to think about that. And as I watched Clarisse and Chris,1
The giants trampled the dracaenae trying to get into the Labyrinth first.,1
The big guy nodded. “Goat boy needs help. We will find the god person. I,1
"“Break the bars,” Annabeth said.",1
Everyone in the clearing stopped what they were doing. Clarisse barked a,1
"“It’s her,” Tyson whimpered.",1
catwalk and soared across the courtyard. We crouched lower in the shadows.,1
“Have you always been a swordsman?” I asked.,1
me thought her pride was going to get us all killed.,1
"“That’s true,” Paul said. “I used to teach ancient history.”",1
"“I hope so, too.”",1
"creature inside, I wasn’t sure what I was looking at. He was human-size and",1
is…understandably distraught.”,1
"Grover shook his head sadly. “Do you know what day it is, Percy? I just",1
"Geryon grinned slyly. “Oh, whichever one comes along. And over yonder,",1
"When it was my turn to sleep, I dreamed I was back in the old man’s",1
"Mrs. O’Leary came over, wagging her tail happily. She dropped her shield",1
Grover looked at Tyson. “Don’t you smell it?”,1
"She snarled. “Freshmen,” she said with disgust. “This is our school, half-",1
"again, the centaur was gone, disintegrated to ashes. All that was left was a",1
much,1
"bag—the same scroll I’d seen in my last dream, with his nephews notes. “Or",1
"“Is it true that your son died flying, Uncle? I heard you made him",1
"“Oh, yes! Look!”",1
She lunged at Rachel.,1
creature and coaxed it through the shell by putting honey at the far end.”,1
"“The telekhines betrayed the gods,” Annabeth said. “They were practicing",1
I almost wanted to laugh. If only ADHD and dyslexia were my biggest,1
dozed under the Golden Fleece as if nothing had happened.,1
crawled into my throat. Then Annabeth said what I was thinking: “Run.”,1
I had a feeling I knew what soul he wanted to exchange—someone who had,1
"picked up my bedroll and dragged it over to where Annabeth was sitting,",1
"“Annabeth,” she said. “And Grover and Tyson?”",1
I stood and reached for my sword. “What is that?”,1
Paul’s jaw dropped. He stared at my mom. “Tyson is…”,1
"“Percy Jackson,” Geryon supplied. “Annabeth Chase. And a couple of",1
glimpse of the friends you abandoned…”,1
anywhere without passing it. That’s why we must have a truce with its,1
a million years ago. What’s he doing here?”,1
haven’t tasted it. I hadn’t even noticed the invisible servants when I first got,1
"“Mrs. O’Leary is my pet,” he explained. “I couldn’t let you stick a sword",1
"into the straps, Daedalus began working on the right.",1
"“Very much like that, yes.”",1
key to Grover’s problem.”,1
Labyrinth.”,1
"of bad, but I followed her down to the parking lot anyway.",1
"Apparently, the Titans didn’t believe in restrictions like that.",1
"living energy. My weariness fell away, as if I’d just gotten a good night’s",1
see Annabeth was right. The self-adhesive seals that bound the wings to our,1
"“Your cause is doomed, my dear. I saw that as soon as I began to work at",1
"was doing, but I ran around the length of the stable, throwing shells into the",1
and her sisters filled it with rose petals and something that must’ve been,1
"“Honest, it’ll be fine.”",1
stand a chance.”,1
handful of dirt and picked out the shell fossils. I didn’t really know what I,1
"anything. When it came to war, gods were forbidden to interfere directly.",1
“Yes.”,1
surged forward in a last desperate attempt. One surprised Chiron with a,1
Minos’s ghost again—”,1
worktable and limped over to it. He picked up a lump of springs and metal,1
“Why are you helping him and not me?” Nico screamed. “It’s not fair!”,1
