line,label
them were sitting on a seat at a railway station with trunks,1
Comes of being a Knight and a High King. I suppose it is,1
"was enough. But, lobsters and lollipops! it is a good thing",1
explore the wood. Hermits and knights-errant and people,1
"joining in the dance. Trumpkin, with heavier and jerkier",1
"had to content themselves with raw apples, which, as Ed-",1
the two swords flashed in the sunlight. For a second the,1
hands in a Great Chain with big dancers who stooped to,1
“Hullo. Eh? What have you done?” said Trumpkin. But,1
embrace with Trufflehunter. And of course Caspian offered,1
This cheered the boys more than anything. You can’t help,1
Though there was not a breath of wind they all stirred,1
"“I don’t quite see the point—” began Edmund, but Lucy",1
"happens, the enemy turned out stronger than they had",1
"conquest, High King over all Kings in Narnia, Emperor of the",1
How could there be two Kings at the same time? And there’s,1
Half-way down the path Edmund caught up with her.,1
"AFTER THIS, CASPIAN AND HIS TUTOR had many more",1
“Eh?” said Trumpkin. “What’s that? What have you been,1
"there were fewer trees, and whole patches or pools of",1
"was the gray, gravelly surface of a platform in a country",1
and then you think you have found another (and hope it is,1
"“So please you, I’m only a poor old woman, I am, and very",1
know Aslan when I see him?”,1
into his shield-strap and putting his helmet on. At any other,1
"Then she tried Susan. Susan did really wake up, but only",1
thickly wooded like the one they were exploring.,1
woods. Yesterday I learned that his army is out. I don’t think,1
One,0
"tonight, when you woke us up. I mean, deep down inside.",1
kindest of the three. The Dwarf who had wanted to kill,1
"the morning star of Narnia, gleamed like a little moon. Aslan,",1
"“So you’ve guessed it in the end,” said Doctor Cornelius.",1
she murmured happily to herself.,1
it. It was not like the silly fighting you see with broad swords,1
"“Wouldn’t it be dreadful if some day in our own world,",1
"Lucy felt there was a tune in it, but she could not catch the",1
"hunter had said, that a son of Adam ought to be King of",1
Wherever they went in the little town of Beruna it was,1
the little man dropped down on one knee and kissed his,1
leaped this way and that to avoid being run into by these,1
"space of grass and daisies, except that it was shorter and",1
term before them.,1
Jinn’s coming from.”,1
No one said anything.,1
"“Yes,” said Nikabrik. “And by their help that I mean to",1
"“Both falling apart,” said Edmund. “A bit blown, I expect.",1
Cornelius unlocked it and they began to climb the dark,1
"They reached the river, but there was no bridge. It had",1
don’t think Caspian learned much. He was too excited. He,1
deed! Excuses for not fighting! Are you soldiers? Are you,1
and found she was pushing back vine branches. The donkey,1
"to say in her most annoying grown-up voice, “You’ve been",1
"“It is high time we turned to Grammar now,” said Doctor",1
Quick!”,1
"great woods grow up. If traditions speak true, the ancient",1
"“You come of the Lord Adam and the Lady Eve,” said",1
"“At present,” said Lucy, “I want something to drink more",1
"up, quick!” And Peter did, and for a few seconds it looked",1
"on each side of the path, were shelves covered with precious",1
silent munching they all huddled down together in the moss,1
before yesterday—I saw Miraz’s tracking parties out in the,1
she took it.,1
"slowly in two circles, one from left to right and the other",1
"“Not to Dwarfs, she wasn’t,” said Nikabrik.",1
Wood. Trumpkin led the way back to the saddle and then,1
disclose your plan?” said Caspian.,1
knocked out and refilled his pipe.,1
"anyway, he was in Narnia only once that I ever heard of,",1
"and fell as often as not. If he fell, the mice finished him off;",1
Adobe Acrobat eBook Reader October 2008,0
“I think she’s quite right.”,1
warm breath came all round her. She gazed up into the large,1
"“Beruna’s Bridge, we call it,” said Trumpkin.",1
"that. It’s so rotten, and he’s doing all he can.”",1
thought you’d come roaring in and frighten all the enemies,1
"The girls watched them out of sight, standing close beside",1
want to go near it and they don’t want anyone else to go,1
torture chamber. I had a pretty good guess from my crystal,1
Kings and Queens of Narnia. There was a kind of path up,1
them if they found any. Peter thought to himself that unless,1
alone and at once. Try to get across the southern border to,1
C. S. Lewis / 161,1
to decide what to do with this Human. You two think you’ve,1
"ing ahead, they could see across the water another shore,",1
holding a real council of war at once.,1
going up.”,1
Next day messengers (who were chiefly squirrels and,1
Finally Edmund said:,1
"“I suppose we’ll have to go right up the gorge again now,”",1
“Certainly. And if not?”,1
"cheep. He was still breathing, but more dead than alive,",1
110,0
"and her eyes grew bright and she sat up and said, “Why, I",1
fear. The moon was so bright that the whole forest landscape,1
side. Or else something stronger than himself keeps him,1
"them, the broad silver ribbon of the Great River. They could",1
the How that fortune began to turn against them. King,1
low.,1
"breasts, staring with wild eyes, dogs whimpered, and men",1
had been the castle of Miraz and was now the castle of,1
and it did not hurt them. But whatever they were throwing,1
“Am I?” said the Doctor.,1
presently eastward round the tip of the island. From here,1
there—and your great King Peter—and your Lion,1
“There’s no good saving them till they go bad. You’ve got,1
"but also, unexpectedly, nice in its own way, what with the",1
that at all.”,1
"“Worshipful Master Doctor,” came a thin, whining voice.",1
you had been there you would have heard them saying,1
"answered Peter, with pardonable sharpness.",1
"It was delightful for Lucy and Susan in the bows, bending",1
"and because he was so miserable, he thought about the old",1
"lower than the hilt.) When at last the Dwarf was free, he sat",1
came an even worse need and we had already used it?”,1
"“There’s the Hag, dead.” (He turned his eyes quickly away",1
Twelve,1
.uk,0
http://www.harpercollinsebooks.com,0
“What do you wish?” asked the King.,1
he had never been allowed up this stair before.,1
"“But we’d like that just as well,” said Susan. And off they",1
all in Narnia before now.”,1
Queens at Cair Paravel.”,1
hands and with Peter’s pocket-knife till the knife broke.,1
of a magic wardrobe and found themselves in a quite differ-,1
your own friends are keeping well away from the sticks.”,1
“I know what a horrid messy business that will be.” Lucy,1
Lucy was going to boarding school for the first time.,1
"“I do believe you’re right, Lu,” said Edmund. “I can’t",1
sible.,1
During the long climb down the winding staircase Cor-,1
of level grass had been staked for the combat. At the two,1
Copyright,0
"and leafy people—and all the time that queer lilting, rustling,",1
mean?”,1
"“We’ve got some up at the castle,” said Edmund.",1
The Dwarf gave a low whistle. “Beards and bedsteads!”,1
"and hands, and hair growing out of the warts. She looked",1
and narrow path going slantwise down into the gorge,1
really as nasty as they had always been told. Trumpkin as-,1
"had been of Nikabrik’s party, began to edge away. But all",1
Don’t you remember it? Don’t you remember me? Dryads,1
Telmarines. Caspian and Edmund grew white with sickening,1
"out of the world,” and the other half began throwing out",1
"“We can soon find out,” said Edmund, taking up one of",1
my life and I’m extremely obliged to you.”,1
"“What is it, Aslan?” said Lucy, her eyes dancing and her",1
wondered if there were really people like you. Yet there you,1
But the new bout went well. Peter now seemed to be able,1
He put in Caspian’s hands something which he could,1
to remind you that a very small size has been bestowed on,1
"the Telmarines. Some of them, chiefly the young ones, had,",1
supper; and not too soon after it neither.”,1
in lions and this made their fear greater. Even the Red,1
"the children could see right up the river, and all the bays",1
"down—not struck by Peter, but face downward, having",1
to my face.”,1
Twelve,0
know what more anyone could wish for!”,1
kin and heir to our greatest enemy. Are you still mad enough,1
"shall be my King, whatever they say. Long life to your",1
Of all his lessons with Doctor Cornelius the one that,1
"first like a black mist creeping on the ground, then like the",1
the gorge. Still—at this hour of the night. And why should,1
wake up so dreadfully early. And when you wake you have,1
"“Is it possible, Glenstorm?” said the Badger.",1
"hours. But of course he had not many hours to spare, for",1
"“But please, Miss Prizzle—” began Gwendolen.",1
“Ugh!” said Caspian with a shudder. “Do you mean in,1
44 / Prince Caspian,1
"talk, and friendly lions though they don’t do us any good,",1
“I say!” exclaimed Lucy. “I do believe that’s an apple tree.”,1
"has not occurred for two hundred years, and your Highness",1
"a thought of terror—“He’s not a real man, not a man at all,",1
"his patient eyes fixed upon her. “There,” she said, pointing.",1
"“Yes,” said the other boy. “But I’ve no idea who you are.”",1
that sort of stuff. At your age you ought to be thinking of,1
hunter.,1
162 / Prince Caspian,1
"yet dreamy, and the noise of many light feet, till at last, out",1
"Caspian felt sure that he would hate the new Tutor, but",1
"emy’s arm as a ladder. The High King! The High King! Up,",1
"introduced into any information storage and retrieval system,",0
that out? This place has been ruined for ages. Look at all,1
"crowded into his mind. He remembered that he was, after",1
"“That means the bridge, I expect,” thought Lucy. And so",1
chamber of Cair Paravel where they had once reigned as,1
"“I tell you, we don’t change, we beasts,” said Truffle-",1
hundreds of years.”,1
back. And if he did come—how do we know he’d be our,1
had realized where they were and remembered most of the,1
"thickets, there came in sight the noblest creatures that",1
but they had to go a long way round in order to avoid a re-,1
“Eh? What’s that?” said the Dwarf.,1
stranger for him to meet the great Kings out of the old stories,1
"a big old orchard, and goodness knows what else. It’s all",1
when the toys had all been put back in their cupboards and,1
waved like branches and their heads tossed and leaves fell,1
apple fell to the grass with Susan’s arrow in it.,1
Illustrated by PAULINE BAYNES,0
"place, because it all seemed so forsaken and long ago. That",1
"them fell.” (“That’s Nikabrik,” whispered Trumpkin.)",1
"She got up, her heart beating wildly, and walked toward",1
"scrambled after him and came out, rather shaky-legged and",1
but they folded it up in fresh leaves and made the best of it.,1
"“But why now?” said Caspian. “I mean, why didn’t he",1
"“We are in the ruins of Cair Paravel itself,” said Peter.",1
rather like a Fox’s and he was called Trumpkin.,1
covered where the noise came from.,1
"“There you are again!” said Miraz, now thoroughly angry.",1
"“I’ll believe in anyone or anything,” said Nikabrik, “that’ll",1
"“I do indeed, Sir,” said Caspian. “I was wishing that I",1
SUSAN AND THE TWO BOYS WERE BITTERLY tired with,1
thunder seemed to break the sky in two just overhead.,1
"“And it is your meaning, my Lord, that you and I could",1
"Watch. Ah, now they’re beginning again, more scientifically",1
"make such a point of it, I’ll try a pass or two.”",1
"Then, of course, they began walking about and picking",1
"marines took it,” said Doctor Cornelius.",1
ears. As a little boy he had often wondered why he disliked,1
you understand.”,1
“Are they going to have a collision?” he asked in an awe-,1
"open air, lay a little old woman who looked as if she had",1
He led them to the right of the dancing trees—whether,1
to the combat. It was like the moment before the pistol goes,1
"on-screen. No part of this text may be reproduced, transmitted,",0
"“Don’t know,” said Peter, and they all plodded on in si-",1
She soon got through them (half wondering whether she,1
Then Caspian spoke aloud.,1
"“Not he,” said the Dwarf. “I saw the face and I heard the",1
They were all getting on at a quicker pace now. The going,1
will you go back to that island in the world of men from,1
"“I see the point,” said Trumpkin drily. “You know a trick",1
"“Whom, not who, your Highness,” said Doctor Cornelius.",1
"“They are fast asleep and will not wake,” said the Doctor.",1
"cluding Trumpkin, went down the steps again into the dark",1
When they reached Miraz’s tent they saw Edmund and,1
"said Susan to Trumpkin. The Dwarf nodded, and when both",1
after year till you get the little precipices this side. Or there,1
stood closer in to the shore—all wooded and deserted. They,1
"gorge. It was pretty hard work, but oddly enough everyone",1
"“Ages ago, by the look of it,” said Edmund.",1
"on the turf, looked much more imposing than the Telmarine",1
"eyes sore. “Can you, Susan?”",1
could be miserable in peace and stepped on somebody’s tail,1
other woods at all. We’re on an island!”,1
"“Don’t talk nonsense, Lucy,” said Susan. “Of course you",1
"far louder again, till the earth and air were shaking with it.",1
"them at all. But I have two reasons. Firstly, because my old",1
the edge of the gorge. “Cobbles and kettledrums!” thought,1
"everyone was feeling, “We’ve simply got to get off this is-",1
trying to scratch a place that is just out of reach. Then he,1
Book Six,0
and tell you how Caspian grew up in his uncle’s court and,1
when you are trying to remember a name or a date and al-,1
one way of finding out.”,1
rose. The sun grew warmer and they took their helmets off,1
finding you again. And I thought you’d let me stay. And I,1
looked like a doorway from nowhere into nowhere. In front,1
"behind them, “I will wait here. Go and wake the others and",1
"him on that very stone which is over there, just beyond the",1
was a castle and this must have been the courtyard.”,1
"“King Edmund, pah!” said Miraz. “Does your Lordship",1
"loving a big dog whom it knows and trusts, you will have",1
the Great River anyway. I think I passed something that,1
steeply. Their journey became more and more of a climb,1
C. S. Lewis / 149,1
his Grammatical garden or the Arbour of Accidence pleasantlie,1
any cause for questioning your Majesty’s honor or courage.”,1
to live in a country where they could not rule the roost. “Live,1
great spectacles.,1
"“Down,” said Peter after a long pause. “I know Lucy may",1
IN THE MOUNTAINS,0
"“What on earth—” began Peter, and then he too suddenly",1
dry leaves and fir-cones in plenty. They went to and fro with,1
much higher. None of the party except Edmund (and per-,1
I never learned.”,1
"with deep drafts of mingled dew and rain, flavored with",1
"was a youth, dressed only in a fawn-skin, with vine-leaves",1
"right, and they all felt sure that just beyond that point must",1
They stood up and shook themselves and looked about.,1
"here with a lot of blooming performing animals! No fear,”",1
at his left. Full battle was joined.,1
"is not very nice, but bear that has had plenty of honey and",1
(whether truly or not) that those particular little boys were,1
feel quite differently about these squashy and unpleasant,1
be afraid to meet this Peter (if there is such a man)? Do you,1
"it, glad to be able to straighten their backs and move their",1
tion—but what have we here?” For at that moment a curious,1
54,0
we must take her round to the other side of the island. We,1
THE ISLAND,0
"nia. But most of the older men, especially those who had",1
points that the children only heard later. But the gist of the,1
18 / Prince Caspian,1
"“Oh, you two are,” answered Peter. “At least, from what",1
"dark woods, and the frightened Telmarines saw it from far",1
"“Yes,” said Peter, “I suppose what makes it feel so queer",1
"like the idea, Aslan would provide another home. Anyone",1
he was trembling himself and knew that he had escaped,1
"their swords and saluted, then turned and jingled away into",1
"am, and a Badger what’s more. We don’t change. We hold",1
"“I’m—I’m sorry, Doctor,” said Caspian. “It wasn’t my",1
pulling—ugh! it’s beginning again.”,1
had the door cleared.,1
"“It’s getting steadily nearer,” said Camillo.",1
was a mass of them. His tail was completely entangled and,1
tale but a very dangerous knight.”,1
"new. He went first, with the light. Then came Lucy, then",1
"spells did I utter, to find it, when I was still young. It is the",1
that’s told. Not even to all beasts. Ask the Wolves. And,1
things up to look at. It was like meeting very old friends. If,1
"Give me your hand. Why, a baby could get down here. And",1
bigger.”,1
"basket again,” said Edmund.",1
marine warrior that day felt his foot suddenly pierced as if,1
In the next few days he learned to know them by names.,1
"“I’m sorry, Aslan,” she said. “I’m ready now.”",1
"“I hope you’re right,” said Susan. “I can’t remember all",1
arrive and the boys would go off to another school. The first,1
"It is a terrible thing to have to wake four people, all older",1
The Ancient Treasure House,0
in their faces: both the High King and King Edmund looked,1
Cover,0
place—such a woody place that branches were sticking into,1
bundles until they had a good pile on the dais. At the fifth,1
course he did.”,1
"And without my armor, for of course they took that.” He",1
"stroke, walloped off his head. Edmund was now at his side",1
afford at every encounter; our followers are slipping away.”,1
membered the time when it was open and breezy and full,1
"woods, wild heaths, and blue mountains, he thought how",1
www.narnia.com,0
need you talk so unhandsomely? It isn’t the creature’s fault,1
"“Why, you’re doing it this minute!” bellowed Trumpkin.",1
reverently with their noses and going to and fro under his,1
"tunnel. It was a cold, black, musty place, with an occasional",1
Reepicheep and his Mice said that councils and feasts could,1
Everyone waited in silence while the three Dwarfs and,1
going along the top. It kept them sure of their direction: and,1
"Caspian was very surprised, but he had learned to have",1
"A circle of grass, smooth as a lawn, met her eyes, with",1
do in water. The same thing happened with every tree she,1
since they left Glasswater. The long gentle slope (heather,1
"chamber at the castle, with meals laid out on gold and silver",1
“Then put this mantle over all to hide the sword and the,1
just where that town is!”,1
am.”,1
"trees again, but still bowing, with such graceful sweeps of",1
"easily. Going hard, we could do the whole thing in a day",1
Lady—that’s what we call her—being dead. The Worshipful,1
have to make some plans. We shall want something to eat,1
"the sun rose and the birds began to sing, and more flies than",1
to Latin and French and Algebra!” said Edmund. And then,1
"over a very magical place, where there stood—and perhaps",1
We’ve only got to keep on going northwest—cross that little,1
Down this side of the gorge.”,1
"All night he rode southward, choosing by-ways and bridle",1
42 / Prince Caspian,1
was up to their shoulders their hands were on the side of,1
face that bent toward him seemed wrong too. He got the,1
"The Badger only grunted at this, and after that there was",1
"Earth, come HERE!”—and the last word was no longer the",1
"by the others, while the donkey was under the impression",1
"We don’t know what it is like,” grumbled the Telmarines.",1
"that he could hear the sound of the waterfall at Beaversdam,",1
course told them of his treasure several days ago.,1
And when he slashes at yours you jump with both feet off,1
C. S. Lewis / 155,1
the left arm.”,1
Eight,0
92 / Prince Caspian,1
"Then he felt it as well as he could, getting his arms and fin-",1
is a story invented by the Telmarines. Your Kings are in,1
and the river roaring angrily at the bottom.,1
and his feet did not reach the floor-boards; and everyone,1
But for the movement of his tail he might have been a,1
Aslan may have done something. And at least I can inspect,1
away in old times when the Stone Table had stood on the,1
"The Dwarf, hunched up in a little, miserable ball, hung from",1
For a long way Aslan went along the top of the precipices.,1
“Humph!” said the Dwarf. “That’ll be very useful if the,1
ard as your Lordship?”,1
their eyes and took a deep breath.,1
on his mane. The trees parted to let them through and for,1
"“And anyway, no one’s going to have my hat for a fish-",1
his own he will want his own son to be the next King. You,1
away and wondered what it might mean. The best thing of,1
Aslan be invisible to us? He never used to be. It’s not like,1
"themselves in England again, it all seemed to have taken no",1
"deeply magical of all, and here, I think, the answer is likeliest",1
there was a moment’s silence.,1
"After this the Telmarine soldiers, firmly but without taunts",1
pigs in that part of the country which had never been there,1
"Peter. “For us, I mean. We can’t walk all day and night like",1
hand and the smoke got in your eyes. In the end they had,1
http://www.harpercollinsebooks.co,0
daren’t wait to see.”,1
snarl. He only wanted Little Girl for his breakfast. And,1
MEANWHILE TRUMPKIN AND THE TWO boys arrived,1
They tried to use long sticks as torches but this was not a,1
"“Hush!” said the other four, for now Aslan had stopped",1
"this sort of thing) shouted out, “Oh, do be careful.” And then,",1
Dwarf.,1
C. S. Lewis / 45,1
defenses.”,1
again. How ever did you find us out?”,1
"things before. But when she looked again he was only a tree,",1
C. S. Lewis / 83,1
For now all knew that it was indeed the ancient treasure,1
upon your Lordship’s body that the said Caspian is lawful King,1
living thing in the grove became still as stone.,1
windings of Glasswater Creek—a twilight which deepened,1
"shirts and jeweled sword-hilts, with gilt helmets and",1
obvious that they had already come much more than half-,1
came back and out again and decided to go round the fir,1
C. S. Lewis / 53,1
"“Battle if need be,” said Trumpkin. “But we are hardly",1
"very ill,” she said. “She’s going to die.” Then Aslan went to",1
"ible thing he could have done; that is, instead of bolting, he",1
"you like, worthy Badgers, but don’t bite right through them.",1
had a glimpse of tall and lovely wood-gods and wood-,1
"Days,” said Caspian. (He was only a very little boy at the",1
we have given full power of determining with your Lordship all,1
"sword. You know that your aunt and I have no children, so",1
"and saying “Silence! Silence, everyone, for the King’s",1
with the Witch. They say she ruled for a hundred years: a,1
"ney,” said Edmund. “At least I’ve got mine.”",1
everything else we want some breakfast.”,1
a battle? Why is he called Caspian the Conqueror if there,1
"treasure chamber, and have a talk after that.”",1
"cheerfully. “But that’s a long story. Meantime, I was won-",1
woods of the mainland.,1
do something. And it’ll be better than going out into the,1
"hunting party: by chance, it was pretended. All the great",1
"o’clock and they had been up since five, nobody minded the",1
"“I don’t,” said Edmund.",1
"“Oh, hadn’t we better save them?” said Susan. “We may",1
"“It’s all the same thing,” said Nikabrik.",1
“Why?” asked the Dwarf.,1
made way for them: Susan and the Dwarf shrank back.,1
pause Caspian heard the sound of hoofs. It grew louder till,1
Lucy had her diamond bottle out in a moment. Though,1
"Doctor Cornelius. “I think I now know what you are,",1
"“I don’t know why you shouldn’t believe it,” said Lucy,",1
crowned with rushes. It looked at Aslan and out of its mouth,1
see what Trumpkin called “the Others”; for apparently in,1
"do-you-call-it, a peninsula. Jolly nearly an island. Couldn’t",1
"Lucy gave a sharp little cry, like someone who has been",1
C. S. Lewis / 69,1
Eleven,0
"Horn,” said Caspian.",1
"“Better than nothing, but not so good as fresh fish,” said",1
though he was still moving. You couldn’t see whether he,1
"“But, heaven and earth!” said the King, “haven’t we al-",1
It was a little alarming even for the Narnians. In a few,1
4 / Prince Caspian,1
The two lords looked at one another and chuckled quietly.,1
not taken in for more than a few seconds.,1
think it’s only fair to give Trumpkin a chance at something,1
someone to take away the bodies.”,1
"“It’s looking ugly again now, though,” said Edmund.",1
Dwarf. “I think there was a tiny breath of wind as you shot.”,1
23,0
"head, dripping from the water, he turned to face them again.",1
their cheeks were all Edmund could see of them) leaped up,1
124 / Prince Caspian,1
"“No,” said Caspian with a shudder. “And we must send",1
"“I—I left it too late,” said Susan, in an embarrassed voice.",1
wood. This took them much farther to their right than they,1
"“And as soon as we’re well up into the forest,” said",1
horrid.”,1
you Dwarfs.” Then he turned to the others. “What Trumpkin,1
"“That’s the trouble of it,” said Trumpkin, “when most of",1
things to you in that world. They would show you at fairs.,1
true.”,1
cause both armies began shouting like crowds at a football,1
they had some stroke of luck they would soon be glad to eat,1
"There was a great deal more talk, but it all ended with the",1
"“So I’m to be a dotard with one foot in the grave, as well",1
round and went to sleep again it wasn’t much use.,1
"“It becomes you very well, Small One,” said Aslan.",1
fashion.”,1
And here is something far better.”,1
years before. Then the whole party moved off—Aslan lead-,1
153,0
cookery. Each apple (they still had a few of these) was,1
no land in sight and no clouds in the sky. The sun was about,1
"pools, are all very well, but you soon get tired of them if you",1
"that he was King Caspian riding to seek adventures, with",1
A noise not unlike thunder broke out from somewhere,1
"“The sooner the better,” said Trumpkin. “My being such",1
"to a long, silvery, snake-like thing that lay across the beach.",1
"ows across it, for the sun was setting, the daisies closing,",1
It gives your Majesty excellent grounds for a refusal without,1
"“You’re the High King,” said Trumpkin sternly.",1
34 / Prince Caspian,1
“What about?” asked Edmund.,1
"Pymble, NSW 2073, Australia",0
"“NOW,” SAID PETER, AS THEY FINISHED their meal,",1
"it could be the same one, what’s to prevent him having gone",1
Soon they reached the trees and through them the children,1
"“There is one thing, Sire,” said Doctor Cornelius, “that",1
other.”,1
"tor—bloody, and unnatural murder of your kindly lord and",1
"Edmund stared hard for a while and then said, “No.",1
began with a rich brown loam that looked almost exactly,1
from who were soon capering about among the trees. One,1
"of in my born days. Eh, I won’t forget that. The whole air",1
on the shelves (though he had to stand on tiptoes to do so),1
of greatness hung about him.,1
"it would have a soft, showery voice and would look like a",1
"said the first voice—a curiously husky, earthy voice, as",1
tion you realize that none of them were paths at all. The,1
“What’s to do?” said the Lord Glozelle. “An attack?”,1
(in your Lordship’s private ear) a kinglier man than ever,1
Caspian. And as long as you will be true to Old Narnia you,1
"Peter, with a slightly forced smile. Even he had been shaken",1
Four,0
"Doctor Cornelius, felt brave and, in a way, happy, to think",1
They came in a glade to an old hollow oak tree covered,1
that you are a king and a warrior but he thinks of you as a,1
could defeat an army of grown-up Humans.,1
"hot fish with no forks, and one pocket-knife between five",1
"last words Trumpkin spoke before he went (and went, most",1
please him.”,1
his arm and slung the sword by his side. He was afraid at,1
"“Oh, don’t take any notice of her,” said Edmund. “She",1
ghosts’ in the full ceremonial way. And then this young,1
from right to left. Then she noticed that they kept throwing,1
at some pains to make it known that no one who does not,1
"“But I know he was,” said Lucy, her eyes filling with tears.",1
Caspian before we get there at that rate.”,1
40 / Prince Caspian,1
"But secondly, for this: that when you become King you may",1
they were merely dancing; they were certainly going round,1
"Caspian, and what with silk and cloth of gold, with snowy",1
At last there came a night when everything had gone as,1
very like pigs. She looked out of the window and saw the,1
"“I am not. But every year you grow, you will find me",1
present less than a week ago and the battery was almost,1
Miraz’s last stronghold toward the coast. I needn’t tell you,1
“Who do you mean?” said Caspian at last.,1
Hadn’t we better take what we want and get out again?”,1
fire and cooking their bear-meat. Susan didn’t want this;,1
of the day sending heralds to and fro and all that. By then,1
Aslan pounced. Have you ever seen a very young kitten,1
order-mark.”,1
“But what do you want with a tail?” asked Aslan.,1
however he turned his head and squinted and whisked his,1
Great River in the hope of crossing the bridge to the town,1
"“Am I?” repeated the Doctor in a deeper voice, at the same",1
the court of King Nain of Archenland. He will be good to,1
Still nobody answered.,1
really was such a person as Aslan: but then sometimes I,1
"little creek and moored her to a tree. The Dwarf, who was",1
"up, rubbed his arms and legs, and exclaimed:",1
C. S. Lewis / 19,1
"“Because the Rush is not in a gorge,” said Peter, keeping",1
"other was sheer delight—“There are real Dwarfs still, and",1
said nothing.,1
And so everyone was out of temper.,1
wall and their faces to the fire. They tried roasting some of,1
“Change what?” asked Lucy.,1
Pte. Ltd. Interior art by Pauline Baynes; copyright © 1951 by,0
far corners stood Glozelle and Sopespian with drawn,1
"“Please, your Majesty,” said the Bear.",1
"one school, and in about half an hour another train would",1
enough that you should be King after he died. He may not,1
"graceful. Their curly heads had little horns, the upper part",1
"course, he went dawdling back to his stable in the castle.",1
says we’ve got to follow him at once.”,1
King in a voice of thunder. Caspian was frightened and said,1
again.”,1
"“Why, that’s us,” said the Dwarf. “We’re a kind of rebel-",1
"“But our other things are at Caspian’s castle,” said Ed-",1
magical help which (as I think) are sure to be disappointed.”,1
Above the steadily increasing growl of the Badger and,1
from the long hours of sun and the glare on the water. Even,1
can.”,1
again and saw it was a bunch of grapes. After that it was,1
trees to eat their scanty supper.,1
and putting her arms as far round his neck as she could and,1
98 / Prince Caspian,1
"“Peter, by the gift of Aslan, by election, by prescription, and by",1
"from the litter. His hand went at once to his sword hilt, with",1
Tutor.,1
"been important under Miraz, were sulky and had no wish",1
“Can I get my horse Destrier?” said Caspian.,1
Golden Age in Narnia and the land has never forgotten,1
"“Now for a torch,” said Peter.",1
The next minute or so was very confused. There was an,1
"“Ah, you’re jokers, you are,” said the Dwarf. “I begin to",1
or someone coming back to modern England!”,1
and less and less of a walk—in places even a dangerous,1
"55 Avenue Road, Suite 2900",0
Stand aside then and let others work. And that is why—”,1
"any more about breakfast, or even dinner, with Caspian.",1
“Who has been telling you all this nonsense?” said the,1
“I must confess—I cannot deny it—that I am deeply dis-,1
"“I am not saying these things in blame of you, dear",1
imagining that the masks were doing things as soon as your back was,1
followers strode into the courtyard. Here a number of the governor's,1
"""August 7th. Have now been 24 hours on this ghastly boat if it isn't",1
Caspian was still trying to speak — his mouth was too dry — when,1
"""Aslan's country perhaps,"" said the Mouse, its eyes shining. ""Or",1
expected to reach higher.),1
"""Hear him, hear him,"" came the chorus. ""That's our Chief. You can",1
and though they could not see the sunrise because of the mountains,1
"Lucy. ""Two-faced little beast."" But the sound of her own voice at once",1
about that. She set out on her journey. The carpet was so thick that,1
"""A little hammer with a diamond above it like a star,"" said",1
Clive Staples Lewis,1
who had been oldish men when the voyage began now grew younger,1
"the look of. And then she thought, ""I suppose I've made everything",1
"""Sire,"" said Reepicheep, ""we do not all return. I, as I explained",1
seen before. And the deck and the sail and their own faces and bodies,1
"sound more exciting, that moment was really the most exciting."" For",1
as if he were going to say something. Then his smile brightened as if,1
T h e  V o ya g e  o f  t h e  Da w n  T r ea d e r,1
as quick as they could and flinging themselves on the oars to row as,1
"smooth water. There was, at first, nothing else at all in the valley; not",1
"""Well, that's rather a delicate question,"" said the Magician. ""You see,",1
"it), she looked almost as beautiful as that other Lucy in the picture,",1
now and standing on the pavement. Everyone looked where Edmund,1
the Bedroom,0
"governor of the Lone Islands out of his private purse.""",1
smooth and soft as a peeled switch and smaller than I had been. Then,1
steady herself. They were rowing back to the light as hard as they,1
"forth Eustace was a different boy"". To be strictly accurate, he began",1
counting the days till his master Caspian comes home. I will tell him,1
"face!""",1
"""Look at the device on the gold,"" said Caspian.",1
— the entrance to a cave perhaps. And out of this two thin wisps of,1
"nice we look. You couldn't find a handsomer lot."" They said this",1
"less men, floating islands, waterspouts, and a fire that burned along",1
"said, 'No, by heaven. We are men and Telmarines, not brutes. What",1
"where we are, running like mad with a gale behind us. Even if we got",1
warm and he let her kiss him and bury herself in his shining mane.,1
hand-clasping and greeting between them and Caspian. Two merchants,1
"able if he used his hands as well as his feet, and though he panted and",1
"weren't there five minutes ago.""",1
clock any more.,1
"""I have been here all the time,"" said he, ""but you have just made me",1
this because of the way in which the shadow of the ship came rushing,1
they've been sleeping badly since the heat and the short water began.,1
ships are so big that when you're inside you wouldn't know you were,1
"to be. They always believe every word he says.""",1
The things in the picture were moving. It didn't look at all like a,1
"and a half fathoms clear.""",1
"them, fifty or more.",1
slid for several feet. Then he thought this had carried him too far to,1
"""Child,"" he said, ""I think you have been eavesdropping.""",1
"liege, think again.""",1
"now they were jumping in all directions and calling out to one another,",1
"that on my own wrist. Too big, but not if I push it right up here above",1
bones and broken weapons.,1
"back. You may imagine that they talked about it a good deal, when",1
feeble they looked in the sunshine. Then all the men except some who,1
like a great dark mountain rising out of the sea on their port bow.,1
"""Still playing your old game?"" said Eustace Clarence, who had been",1
"Lucy could hardly tear herself away from that first page, but when",1
bravest of them did not look very happy.,1
"wrong side of the ridge, so he turned at once to see about getting",1
"""I haven't got one,"" said Eustace. ""I'm a pacifist. I don't believe in",1
